	Major Program Name	CIP# Only	Degree Level	School Year
2657	Mechanical Engineering	14.1900	Bachelor's	2007-2008
2658	Mechanical Engineering	14.1900	Bachelor's	2008-2009
2659	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2660	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2661	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2662	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2663	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2664	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2665	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2666	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2667	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2668	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2669	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2670	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2671	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2672	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2673	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2674	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2675	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2676	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2677	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2678	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2679	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2680	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2681	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2682	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2683	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2684	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2685	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2686	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2687	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2688	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2689	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2690	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2691	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2692	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2693	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2694	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2695	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2696	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2697	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2698	Mechanical Engineering	14.1900	Bachelor's	2006-2007
2699	Mechanical Engineering	14.1900	Bachelor's	2007-2008
2700	Mechanical Engineering	14.1900	Bachelor's	2008-2009
2701	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2702	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2703	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2704	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2705	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2706	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2707	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2708	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2709	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2710	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2711	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2712	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2713	Mechanical Engineering	14.1900	Bachelor's	2016-2017
2714	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2715	Mechanical Engineering	14.1900	Associate's	2006-2007
2716	Mechanical Engineering	14.1900	Bachelor's	2007-2008
2717	Mechanical Engineering	14.1900	Bachelor's	2008-2009
2718	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2719	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2720	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2721	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2722	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2723	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2724	Mechanical Engineering	14.1900	Bachelor's	2016-2017
2725	Mechanical Engineering	14.1900	Bachelor's	2014-2015
2726	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2727	Mechanical Engineering	14.1900	Bachelor's	2015-2016
2728	Systems Engineering	14.2700	Bachelor's	2008-2009
2729	Systems Engineering	14.2700	Bachelor's	2009-2010
2730	Systems Engineering	14.2700	Bachelor's	2010-2011
2731	Systems Engineering	14.2700	Bachelor's	2011-2012
2732	Systems Engineering	14.2700	Bachelor's	2012-2013
2733	Systems Engineering	14.2700	Bachelor's	2013-2014
2734	Systems Engineering	14.2700	Bachelor's	2007-2008
2735	Systems Engineering	14.2700	Bachelor's	2008-2009
2736	Systems Engineering	14.2700	Bachelor's	2009-2010
2737	Systems Engineering	14.2700	Bachelor's	2010-2011
2738	Systems Engineering	14.2700	Bachelor's	2011-2012
2739	Systems Engineering	14.2700	Bachelor's	2012-2013
2740	Systems Engineering	14.2700	Bachelor's	2013-2014
2741	Systems Engineering	14.2700	Bachelor's	2014-2015
2742	Manufacturing Engineering 	14.3600	Bachelor's	2015-2016
2743	Biosystems Engineering	14.4500	Bachelor's	2008-2009
2744	Biosystems Engineering	14.4500	Bachelor's	2009-2010
2745	Biosystems Engineering	14.4500	Bachelor's	2010-2011
2746	Biosystems Engineering	14.4500	Bachelor's	2011-2012
2747	Computer Science	15.0000	Bachelor's	2006-2007
2748	Computer Science	15.0000	Bachelor's	2007-2008
2749	Computer Science	15.0000	Bachelor's	2008-2009
2750	Engineering Technology	15.0000	Bachelor's	2007-2008
2751	Engineering Technology	15.0000	Bachelor's	2008-2009
2752	Engineering Technology	15.0000	Bachelor's	2009-2010
2753	Engineering Technology	15.0000	Bachelor's	2009-2010
2754	Engineering Technology	15.0000	Bachelor's	2010-2011
2755	Engineering Technology	15.0000	Bachelor's	2011-2012
2756	Engineering Technology	15.0000	Bachelor's	2012-2013
2757	Engineering Technology	15.0000	Bachelor's	2013-2014
2758	Engineering Technology	15.0000	Bachelor's	2014-2015
2759	Engineering Technology	15.0000	Bachelor's	2015-2016
2760	Engineering Technology	15.0000	Bachelor's	2013-2014
2761	Engineering Technology	15.0000	Bachelor's	2014-2015
2762	Engineering Technology	15.0000	Bachelor's	2015-2016
2763	Engineering Technology	15.0000	Bachelor's	2006-2007
2764	Engineering Technology	15.0000	Bachelor's	2007-2008
2765	Engineering Technology	15.0000	Bachelor's	2008-2009
2766	Engineering Technology	15.0000	Bachelor's	2009-2010
2767	Engineering Technology	15.0000	Bachelor's	2010-2011
2768	Engineering Technology	15.0000	Bachelor's	2011-2012
2769	Engineering Technology	15.0000	Bachelor's	2012-2013
2770	Engineering Technology	15.0000	Bachelor's	2013-2014
2771	Engineering Technology	15.0000	Bachelor's	2014-2015
2772	Engineering Technology	15.0000	Bachelor's	2015-2016
2773	Software Development	15.0100	Bachelor's	2010-2011
2774	Electronics Technology	15.0303	Bachelor's	2004-2005
2775	Electronics Technology	15.0303	Bachelor's	2005-2006
2776	Electronics Technology	15.0303	Bachelor's	2006-2007
2777	Electronics Technology	15.0303	Bachelor's	2007-2008
2778	Electronics Technology	15.0303	Bachelor's	2008-2009
2779	Electronics Technology	15.0303	Bachelor's	2009-2010
2780	Industrial Distribution	15.0600	Bachelor's	2006-2007
2781	Industrial Distribution	15.0600	Bachelor's	2007-2008
2782	Industrial Distribution	15.0600	Bachelor's	2008-2009
2783	Industrial Distribution	15.0600	Bachelor's	2009-2010
2784	Industrial Distribution	15.0600	Bachelor's	2010-2011
2785	Industrial Distribution	15.0600	Bachelor's	2011-2012
2786	Industrial Distribution	15.0600	Bachelor's	2012-2013
2787	Industrial Distribution	15.0600	Bachelor's	2013-2014
2788	Industrial Distribution	15.0600	Bachelor's	2014-2015
2789	Industrial Distribution	15.0600	Bachelor's	2015-2016
2790	Software Development	16.0100	Bachelor's	2011-2012
2791	Bioinformatics	26.1100	Bachelor's	2006-2007
2792	Bioinformatics	26.1100	Bachelor's	2007-2008
2793	Bioinformatics	26.1100	Bachelor's	2008-2009
2794	Bioinformatics	26.1100	Bachelor's	2009-2010
2795	Computational Biology	26.1100	Bachelor's	2007-2008
2796	Computational Biology	26.1100	Bachelor's	2008-2009
2797	Computational Biology	26.1100	Bachelor's	2009-2010
2798	Computational Biology	26.1100	Bachelor's	2010-2011
2799	Computational Biology	26.1100	Bachelor's	2011-2012
2800	Bioinformatics	26.1100	Bachelor's	2010-2011
2801	Bioinformatics	26.1100	Bachelor's	2011-2012
2802	Computational Biology	26.1100	Bachelor's	2010-2011
2803	Computational Biology	26.1100	Bachelor's	2011-2012
2804	Computational Biology	26.1100	Bachelor's	2012-2013
2805	Computational Biology	26.1100	Bachelor's	2013-2014
2806	Computational Biology	26.1100	Bachelor's	2014-2015
2807	Computational Biology	26.1100	Bachelor's	2015-2016
2808	Mathematics	27.0100	Bachelor's	2004-2005
2809	Mathematics	27.0100	Bachelor's	2005-2006
2810	Mathematics	27.0100	Bachelor's	2006-2007
2811	Mathematics	27.0100	Bachelor's	2007-2008
2812	Mathematics	27.0100	Bachelor's	2008-2009
2813	Mathematics	27.0100	Bachelor's	2009-2010
2814	Mathematics	27.0100	Bachelor's	2010-2011
2815	Mathematics	27.0100	Bachelor's	2011-2012
2816	Mathematics	27.0300	Bachelor's	2010-2011
2817	Mathematics	27.0300	Bachelor's	2011-2012
2818	Mathematics	27.0300	Bachelor's	2004-2005
2819	Mathematics	27.0300	Bachelor's	2005-2006
2820	Mathematics	27.0300	Bachelor's	2015-2016
2821	Management Information Systems	52.1200	Bachelor's	2004-2005
2822	Management Information Systems	52.1200	Bachelor's	2005-2006
2823	Management Information Systems	52.1200	Bachelor's	2006-2007
2824	Management Information Systems	52.1200	Bachelor's	2007-2008
2825	Management Information Systems	52.1200	Bachelor's	2008-2009
2826	Management Information Systems	52.1200	Bachelor's	2009-2010
2827	Management Information Systems	52.1200	Bachelor's	2004-2005
2828	Management Information Systems	52.1200	Bachelor's	2005-2006
2829	Management Information Systems	52.1200	Bachelor's	2006-2007
2830	Management Information Systems	52.1200	Bachelor's	2007-2008
2831	Management Information Systems	52.1200	Bachelor's	2008-2009
2832	Management Information Systems	52.1200	Bachelor's	2009-2010
2833	Management Information Systems	52.1200	Bachelor's	2004-2005
2834	Management Information Systems	52.1200	Bachelor's	2005-2006
2835	Management Information Systems	52.1200	Bachelor's	2006-2007
2836	Management Information Systems	52.1200	Bachelor's	2007-2008
2837	Management Information Systems	52.1200	Bachelor's	2008-2009
2838	Management Information Systems	52.1200	Bachelor's	2009-2010
2839	Management Information Systems	52.1200	Bachelor's	2010-2011
2840	Management Information Systems	52.1200	Bachelor's	2011-2012
2841	Information Science	52.1200	Bachelor's	2004-2005
2842	Information Science	52.1200	Bachelor's	2005-2006
2843	Information Science	52.1200	Bachelor's	2006-2007
2844	Information Science	52.1200	Bachelor's	2007-2008
2845	Information Science	52.1200	Bachelor's	2008-2009
2846	Information Science	52.1200	Bachelor's	2009-2010
2847	Information Science	52.1200	Bachelor's	2010-2011
2848	Information Science	52.1200	Bachelor's	2011-2012
2849	Management Information Systems	52.1200	Bachelor's	2008-2009
2850	Management Information Systems	52.1200	Bachelor's	2009-2010
2851	Management Information Systems	52.1200	Bachelor's	2010-2011
2852	Management Information Systems	52.1200	Bachelor's	2011-2012
2853	Management Information Systems	52.1200	Bachelor's	2005-2006
2854	Management Information Systems	52.1200	Bachelor's	2006-2007
2855	Management Information Systems	52.1200	Bachelor's	2007-2008
2856	Management Information Systems	52.1200	Bachelor's	2008-2009
2857	Management Information Systems	52.1200	Bachelor's	2009-2010
2858	Management Information Systems	52.1200	Bachelor's	2004-2005
2859	Management Information Systems	52.1200	Bachelor's	2005-2006
2860	Management Information Systems	52.1200	Bachelor's	2006-2007
2861	Management Information Systems	52.1200	Bachelor's	2007-2008
2862	Management Information Systems	52.1200	Bachelor's	2008-2009
2863	Management Information Systems	52.1200	Bachelor's	2009-2010
2864	Management Information Systems	52.1200	Bachelor's	2010-2011
2865	Management Information Systems	52.1200	Bachelor's	2011-2012
2866	Management Information Systems	52.1200	Bachelor's	2005-2006
2867	Management Information Systems	52.1200	Bachelor's	2006-2007
2868	Management Information Systems	52.1200	Bachelor's	2007-2008
2869	Management Information Systems	52.1200	Bachelor's	2008-2009
2870	Management Information Systems	52.1200	Bachelor's	2009-2010
2871	Management Information Systems	52.1200	Bachelor's	2010-2011
2872	Management Information Systems	52.1200	Bachelor's	2011-2012
2873	Management Information Systems	52.1200	Bachelor's	2010-2011
2874	Management Information Systems	52.1200	Bachelor's	2011-2012
2875	Management Information Systems	52.1200	Bachelor's	2004-2005
2876	Management Information Systems	52.1200	Bachelor's	2005-2006
2877	Management Information Systems	52.1200	Bachelor's	2006-2007
2878	Management Information Systems	52.1200	Bachelor's	2007-2008
2879	Management Information Systems	52.1200	Bachelor's	2008-2009
2880	Management Information Systems	52.1200	Bachelor's	2009-2010
2881	Management Information Systems	52.1200	Bachelor's	2010-2011
2882	Management Information Systems	52.1200	Bachelor's	2011-2012
2883	Management Information Systems	52.1200	Bachelor's	2015-2016
2884	Management Information Systems	52.1200	Bachelor's	2015-2016
2885	Management Information Systems	52.1200	Bachelor's	2014-2015
2886	Management Information Systems	52.1200	Bachelor's	2015-2016
2887	Management Information Systems	52.1200	Bachelor's	2014-2015
2888	Management Information Systems	52.1200	Bachelor's	2015-2016
2889	Management Information Systems	52.1200	Bachelor's	2015-2016
2890	Management Information Systems	52.1200	Bachelor's	2011-2012
2891	Management Information Systems	52.1200	Bachelor's	2012-2013
2892	Management Information Systems	52.1200	Bachelor's	2013-2014
2893	Management Information Systems	52.1200	Bachelor's	2014-2015
2894	Management Information Systems	52.1200	Bachelor's	2012-2013
2895	Management Information Systems	52.1200	Bachelor's	2013-2014
2896	Management Information Systems	52.1200	Bachelor's	2014-2015
2897	Management Information Systems	52.1200	Bachelor's	2012-2013
2898	Management Information Systems	52.1200	Bachelor's	2013-2014
2899	Management Information Systems	52.1200	Bachelor's	2014-2015
2900	Management Information Systems	52.1200	Bachelor's	2015-2016
2901	Management Information Systems	52.1200	Bachelor's	2016-2017
